Feature,Perturbation_%,Sample_Index,Original_Feature_Value,Perturbed_Feature_Value,Baseline_Prediction,Perturbed_Prediction,Actual_Value,Impact_on_Prediction_%,Baseline_Error_%,Perturbed_Error_%,Error_Change_%
Temperature_K,-5.0,21,323.0,306.84999999999997,0.3052649179485576,0.30586132416337447,0.256001,0.19537332321868214,19.243642778175715,19.47661304579845,0.23297026762273632
Temperature_K,-5.0,22,287.0,272.65,0.11182121349170218,0.09381060340192425,0.139001,-16.10661298279904,19.553662569548298,32.510842798307756,12.957180228759459
Temperature_K,-5.0,23,306.0,290.7,0.20017119692634183,0.12958960108380121,0.216001,-35.2606153764035,7.328578605496348,40.00509206725839,32.67651346176204
Temperature_K,-5.0,24,313.0,297.34999999999997,0.3891749205539696,0.31339327644600423,0.4750009999999999,-19.472386350100436,18.068610265247923,34.022607016405374,15.953996751157451
Temperature_K,-5.0,25,292.0,277.4,0.07067466925325813,0.06845744678424266,0.094001,-3.1372236933577944,24.81498148609256,27.17370370076631,2.358722214673751
Temperature_K,-5.0,26,303.0,287.84999999999997,0.321926346274652,0.2996519551481122,0.235001,-6.919095434188647,36.98935165154702,27.5109276761002,-9.47842397544682
Temperature_K,-5.0,27,282.0,267.9,0.0878354815924024,0.07947212407741025,0.111001,-9.521616280083746,20.869648388390736,28.40413682992924,7.534488441538503
Temperature_K,-5.0,28,291.0,276.45,0.08854839416904203,0.08148427022145176,0.065001,-7.9776985386145025,36.22620293386568,25.358487133200647,-10.867715800665032
Temperature_K,-5.0,29,293.0,278.34999999999997,0.303142062555608,0.3212788833432119,0.242001,5.982944311555883,25.264797482493044,32.75932055785386,7.494523075360817
Temperature_K,-5.0,30,306.0,290.7,0.20017119692634183,0.12958960108380121,0.247001,-35.2606153764035,18.95935768424345,47.53478686976926,28.575429185525813
Temperature_K,-5.0,31,291.0,276.45,0.08854839416904203,0.08148427022145176,0.075001,-7.9776985386145025,18.062951386037565,8.644245038668497,-9.418706347369067
Temperature_K,-5.0,32,299.0,284.05,0.217276126113634,0.14434843734220695,0.243001,-33.56451998471583,10.586324289351069,40.59759534232083,30.01127105296976
Temperature_K,-5.0,33,293.0,278.34999999999997,0.2790020036464555,0.2745191367017537,0.313001,-1.6067508068445164,10.862264450766764,12.294485735907,1.4322212851402352
Temperature_K,-5.0,34,293.0,278.34999999999997,0.37232587549993273,0.3637587558346447,0.3460009999999999,-2.3009734829159374,7.608323530837439,5.1322845409824795,-2.4760389898549597
Temperature_K,5.0,0,333.0,349.65000000000003,0.5435466844844884,0.5697824269808254,0.4820009999999999,4.8267689317651765,12.768787717139283,18.211876527398385,5.443088810259102
Temperature_K,5.0,1,283.0,297.15000000000003,0.2431976931074724,0.3235438396150557,0.228001,33.037380199193414,6.665187041930694,41.90457042515413,35.239383383223434
Temperature_K,5.0,2,313.0,328.65000000000003,0.34481258947472704,0.386145648556248,0.225001,11.987108459260726,53.24935865828464,71.61952549377469,18.370166835490046
Temperature_K,5.0,3,287.0,301.35,0.11182121349170218,0.13369133887419926,0.124001,19.55811844603169,9.822329262100965,7.814726392689786,-2.007602869411179
Temperature_K,5.0,4,287.0,301.35,0.11182121349170218,0.13369133887419926,0.043001,19.55811844603169,160.04328618334966,210.90286010604237,50.859573922692704
Temperature_K,5.0,5,287.0,301.35,0.11182121349170218,0.13369133887419926,0.047001,19.55811844603169,137.91241354801426,184.44360518754763,46.531191639533375
Temperature_K,5.0,6,292.0,306.6,0.15796835139928075,0.23919821416211157,0.129001,51.42160568449198,22.45513709140297,85.42353482694828,62.96839773554531
Temperature_K,5.0,7,289.0,303.45,0.08911383572510151,0.1525366329029165,0.064001,71.17053896486031,39.238192723709794,138.334764930105,99.0965722063952
Temperature_K,5.0,8,287.0,301.35,0.11182121349170218,0.13369133887419926,0.230001,19.55811844603169,51.382292471901344,41.873583647810555,-9.508708824090789
Temperature_K,5.0,9,313.0,328.65000000000003,0.380202359391613,0.4359430614733609,0.4750009999999999,14.660798573407675,19.95756653320454,8.222706589383808,-11.734859943820734
Temperature_K,5.0,10,303.0,318.15000000000003,0.321926346274652,0.42018632578836523,0.4300009999999999,30.5225032529281,25.133581951053124,2.282477066712561,-22.851104884340565
Temperature_K,5.0,11,293.0,307.65000000000003,0.31947808965114904,0.37016826090591864,0.3480009999999999,15.866556392058131,8.196215053649517,6.369884254906956,-1.8263307987425614
Temperature_K,5.0,12,293.0,307.65000000000003,0.26356669606396976,0.2759224928356157,0.254001,4.687920346600654,3.7660072456288702,8.630475012151816,4.864467766522946
Temperature_K,5.0,13,293.0,307.65000000000003,0.3134904289744377,0.3345652447556778,0.3080009999999999,6.722634515568754,1.782276347946199,8.624726788444802,6.842450440498602
Temperature_K,5.0,14,290.0,304.5,0.055136223558347255,0.12437053582032015,0.052001,125.56955807592898,6.029160128357641,139.16950793315544,133.1403478047978
Temperature_K,5.0,15,300.0,315.0,0.13555278738176288,0.17677908047980045,0.137001,30.413460242562383,1.0570817864374218,29.03488330727545,27.977801520838028
Temperature_K,5.0,16,313.0,328.65000000000003,0.380202359391613,0.4359430614733609,0.3600009999999999,14.660798573407675,5.611473132467163,21.094958478826737,15.483485346359574
Temperature_K,5.0,17,303.0,318.15000000000003,0.321926346274652,0.42018632578836523,0.3500009999999999,30.5225032529281,8.021306717794493,20.05289293126744,12.031586213472947
Temperature_K,5.0,18,288.0,302.40000000000003,0.09083998274249505,0.12803261319543233,0.085001,40.94301796420148,6.869310646339525,50.624831702488606,43.75552105614908
Temperature_K,5.0,19,323.0,339.15000000000003,0.2710360597582249,0.3737532394605106,0.200001,37.897975566023774,35.51735229235099,86.87568535182852,51.35833305947753
Temperature_K,5.0,20,287.0,301.35,0.11182121349170218,0.13369133887419926,0.191001,19.55811844603169,41.4551685636713,30.004901087324537,-11.450267476346763
Temperature_K,5.0,21,323.0,339.15000000000003,0.3052649179485576,0.4046636284795658,0.256001,32.561458813868214,19.243642778175715,58.071112409547545,38.82746963137183
Temperature_K,5.0,22,287.0,301.35,0.11182121349170218,0.13369133887419926,0.139001,19.55811844603169,19.553662569548298,3.8198726094062283,-15.733789960142069
Temperature_K,5.0,23,306.0,321.3,0.20017119692634183,0.23562397800397855,0.216001,17.71122999813129,7.328578605496348,9.084669980221644,1.7560913747252958
Temperature_K,5.0,24,313.0,328.65000000000003,0.3891749205539696,0.4753510132024803,0.4750009999999999,22.143280077206317,18.068610265247923,0.07368683486569581,-17.994923430382226
Temperature_K,5.0,25,292.0,306.6,0.07067466925325813,0.1070355385169077,0.094001,51.44823406721966,24.81498148609256,13.866382822424969,-10.94859866366759
Temperature_K,5.0,26,303.0,318.15000000000003,0.321926346274652,0.42018632578836523,0.235001,30.5225032529281,36.98935165154702,78.80193096555558,41.812579314008566
Temperature_K,5.0,27,282.0,296.1,0.0878354815924024,0.09755248078525326,0.111001,11.062726607388882,20.869648388390736,12.115673926132864,-8.753974462257872
Temperature_K,5.0,28,291.0,305.55,0.08854839416904203,0.1262354301744381,0.065001,42.56094800934525,36.22620293386568,94.2053663396534,57.979163405787716
Temperature_K,5.0,29,293.0,307.65000000000003,0.303142062555608,0.37089939287566026,0.242001,22.351675563869648,25.264797482493044,53.26357861151825,27.998781129025204
Temperature_K,5.0,30,306.0,321.3,0.20017119692634183,0.23562397800397855,0.247001,17.71122999813129,18.95935768424345,4.606063131736895,-14.353294552506554
Temperature_K,5.0,31,291.0,305.55,0.08854839416904203,0.1262354301744381,0.075001,42.56094800934525,18.062951386037565,68.31166274374758,50.24871135771001
Temperature_K,5.0,32,299.0,313.95,0.217276126113634,0.24629536146006534,0.243001,13.355924493634639,10.586324289351069,1.355698725546538,-9.23062556380453
Temperature_K,5.0,33,293.0,307.65000000000003,0.2790020036464555,0.3311793232256414,0.313001,18.70141393152995,10.862264450766764,5.807752443487864,-5.0545120072789
Temperature_K,5.0,34,293.0,307.65000000000003,0.37232587549993273,0.4314908200529792,0.3460009999999999,15.890634641925963,7.608323530837439,24.70796906742446,17.099645536587023
Temperature_K,10.0,0,333.0,366.3,0.5435466844844884,0.5960068313528945,0.4820009999999999,9.651451911285305,12.768787717139283,23.65261303459839,10.883825317459106
Temperature_K,10.0,1,283.0,311.3,0.2431976931074724,0.39501601531240926,0.228001,62.425889104896335,6.665187041930694,73.25187841825661,66.58669137632592
Temperature_K,10.0,2,313.0,344.3,0.34481258947472704,0.4194473699657539,0.225001,21.645027695978943,53.24935865828464,86.42022478378045,33.17086612549581
Temperature_K,10.0,3,287.0,315.70000000000005,0.11182121349170218,0.18340500071184984,0.124001,64.01628544789457,9.822329262100965,47.90606584773497,38.08373658563401
Temperature_K,10.0,4,287.0,315.70000000000005,0.11182121349170218,0.18340500071184984,0.043001,64.01628544789457,160.04328618334966,326.5133385545681,166.47005237121846
Temperature_K,10.0,5,287.0,315.70000000000005,0.11182121349170218,0.18340500071184984,0.047001,64.01628544789457,137.91241354801426,290.2151033208864,152.30268977287213
Temperature_K,10.0,6,292.0,321.20000000000005,0.15796835139928075,0.2734252900069048,0.129001,73.08865198940711,22.45513709140297,111.95594608328989,89.50080899188691
Temperature_K,10.0,7,289.0,317.90000000000003,0.08911383572510151,0.18792117974624642,0.064001,110.87766923864208,39.238192723709794,193.62225550576775,154.38406278205795
Temperature_K,10.0,8,287.0,315.70000000000005,0.11182121349170218,0.18340500071184984,0.230001,64.01628544789457,51.382292471901344,20.259042042491192,-31.123250429410152
Temperature_K,10.0,9,313.0,344.3,0.380202359391613,0.47051730095552846,0.4750009999999999,23.754440058824038,19.95756653320454,0.9439346537105049,-19.013631879494035
Temperature_K,10.0,10,303.0,333.3,0.321926346274652,0.44526205017380893,0.4300009999999999,38.31177700315738,25.133581951053124,3.5490731821109773,-21.584508768942147
Temperature_K,10.0,11,293.0,322.3,0.31947808965114904,0.3777526549027163,0.3480009999999999,18.24055143036557,8.196215053649517,8.549301554511747,0.35308650086222926
Temperature_K,10.0,12,293.0,322.3,0.26356669606396976,0.30798083701766893,0.254001,16.851196155268227,3.7660072456288702,21.25182066907963,17.48581342345076
Temperature_K,10.0,13,293.0,322.3,0.3134904289744377,0.38741815623976256,0.3080009999999999,23.582132158603482,1.782276347946199,25.784707270353884,24.002430922407687
Temperature_K,10.0,14,290.0,319.0,0.055136223558347255,0.15892880261517314,0.052001,188.24753013232512,6.029160128357641,205.62643529003896,199.59727516168132
Temperature_K,10.0,15,300.0,330.0,0.13555278738176288,0.20629507573055492,0.137001,52.18799975655065,1.0570817864374218,50.579248129980726,49.522166343543304
Temperature_K,10.0,16,313.0,344.3,0.380202359391613,0.47051730095552846,0.3600009999999999,23.754440058824038,5.611473132467163,30.698887212960123,25.087414080492962
Temperature_K,10.0,17,303.0,333.3,0.321926346274652,0.44526205017380893,0.3500009999999999,38.31177700315738,8.021306717794493,27.21736514290218,19.196058425107687
Temperature_K,10.0,18,288.0,316.8,0.09083998274249505,0.16580627767794534,0.085001,82.5256595963453,6.869310646339525,95.06391416329849,88.19460351695896
Temperature_K,10.0,19,323.0,355.3,0.2710360597582249,0.40585822739795735,0.200001,49.74325842841695,35.51735229235099,102.92809905848337,67.41074676613238
Temperature_K,10.0,20,287.0,315.70000000000005,0.11182121349170218,0.18340500071184984,0.191001,64.01628544789457,41.4551685636713,3.9769421564024077,-37.47822640726889
Temperature_K,10.0,21,323.0,355.3,0.3052649179485576,0.4451110532789931,0.256001,45.811400887540564,19.243642778175715,73.87082600419261,54.627183226016896
Temperature_K,10.0,22,287.0,315.70000000000005,0.11182121349170218,0.18340500071184984,0.139001,64.01628544789457,19.553662569548298,31.945094432306114,12.391431862757816
Temperature_K,10.0,23,306.0,336.6,0.20017119692634183,0.2635849069675272,0.216001,31.679737652025956,7.328578605496348,22.029484570685867,14.700905965189518
Temperature_K,10.0,24,313.0,344.3,0.3891749205539696,0.5135081878480685,0.4750009999999999,31.94791358012411,18.068610265247923,8.106759322205349,-9.961850943042574
Temperature_K,10.0,25,292.0,321.20000000000005,0.07067466925325813,0.14374931203021798,0.094001,103.3958043936528,24.81498148609256,52.92317318987882,28.108191703786257
Temperature_K,10.0,26,303.0,333.3,0.321926346274652,0.44526205017380893,0.235001,38.31177700315738,36.98935165154702,89.47240657435881,52.483054922811796
Temperature_K,10.0,27,282.0,310.20000000000005,0.0878354815924024,0.1328957629112331,0.111001,51.300773334324525,20.869648388390736,19.72483393053494,-1.144814457855798
Temperature_K,10.0,28,291.0,320.1,0.08854839416904203,0.17197853716153746,0.065001,94.21982609105743,36.22620293386568,164.57829442860486,128.35209149473917
Temperature_K,10.0,29,293.0,322.3,0.303142062555608,0.4237590300926554,0.242001,39.788924875749174,25.264797482493044,75.10631364856155,49.84151616606851
Temperature_K,10.0,30,306.0,336.6,0.20017119692634183,0.2635849069675272,0.247001,31.679737652025956,18.95935768424345,6.7141051929049596,-12.24525249133849
Temperature_K,10.0,31,291.0,320.1,0.08854839416904203,0.17197853716153746,0.075001,94.21982609105743,18.062951386037565,129.30165885993182,111.23870747389425
Temperature_K,10.0,32,299.0,328.90000000000003,0.217276126113634,0.2888417978772113,0.243001,32.93766003824503,10.586324289351069,18.864448243921352,8.278123954570283
Temperature_K,10.0,33,293.0,322.3,0.2790020036464555,0.42476638835881314,0.313001,52.2449239816452,10.862264450766764,35.70767772589007,24.845413275123306
Temperature_K,10.0,34,293.0,322.3,0.37232587549993273,0.4705215950944518,0.3460009999999999,26.37359529811588,7.608323530837439,35.98850728594771,28.380183755110274
Relative_Humidity_pct,-10.0,0,75.0,67.5,0.5435466844844884,0.4177180826336326,0.4820009999999999,-23.14954822513441,12.768787717139283,13.336677178339325,0.5678894612000427
Relative_Humidity_pct,-10.0,1,65.0,58.5,0.2431976931074724,0.2541339535152595,0.228001,4.496860257204097,6.665187041930694,11.461771446291689,4.796584404360995
Relative_Humidity_pct,-10.0,2,80.0,72.0,0.34481258947472704,0.3201481677409329,0.225001,-7.15299339022594,53.24935865828464,42.287442162893896,-10.961916495390746
Relative_Humidity_pct,-10.0,3,75.0,67.5,0.11182121349170218,0.11191128250311898,0.124001,0.0805473385633397,9.822329262100965,9.749693548343176,-0.07263571375778888
Relative_Humidity_pct,-10.0,4,75.0,67.5,0.11182121349170218,0.11191128250311898,0.043001,0.0805473385633397,160.04328618334966,160.252744129483,0.209457946133341
Relative_Humidity_pct,-10.0,5,75.0,67.5,0.11182121349170218,0.11191128250311898,0.047001,0.0805473385633397,137.91241354801426,138.104045665239,0.19163211722474216
Relative_Humidity_pct,-10.0,6,75.0,67.5,0.15796835139928075,0.12280580831606065,0.129001,-22.259232796791853,22.45513709140297,4.802436945403022,-17.65270014599995
Relative_Humidity_pct,-10.0,7,70.0,63.0,0.08911383572510151,0.06875010533945203,0.064001,-22.851367826279574,39.238192723709794,7.420361149750825,-31.81783157395897
Relative_Humidity_pct,-10.0,8,75.0,67.5,0.11182121349170218,0.11191128250311898,0.230001,0.0805473385633397,51.382292471901344,51.34313220241696,-0.039160269484384
Relative_Humidity_pct,-10.0,9,80.0,72.0,0.380202359391613,0.34028391210663833,0.4750009999999999,-10.499263431413427,19.95756653320454,28.361432479797223,8.403865946592681
Relative_Humidity_pct,-10.0,10,80.0,72.0,0.321926346274652,0.30357055658852794,0.4300009999999999,-5.7018600367873535,25.133581951053124,29.40236032276018,4.268778371707057
Relative_Humidity_pct,-10.0,11,80.0,72.0,0.31947808965114904,0.28291116015528267,0.3480009999999999,-11.445833276327424,8.196215053649517,18.703923219966967,10.50770816631745
Relative_Humidity_pct,-10.0,12,75.0,67.5,0.26356669606396976,0.18615898705542405,0.254001,-29.369305820701353,3.7660072456288702,26.709348760270995,22.943341514642125
Relative_Humidity_pct,-10.0,13,80.0,72.0,0.3134904289744377,0.30330702592440273,0.3080009999999999,-3.2483936059385474,1.782276347946199,1.5240126089191874,-0.2582637390270115
Relative_Humidity_pct,-10.0,14,63.0,56.7,0.055136223558347255,0.046493781006216185,0.052001,-15.67470891978176,6.029160128357641,10.590602091851721,4.56144196349408
Relative_Humidity_pct,-10.0,15,70.0,63.0,0.13555278738176288,0.1312012205768935,0.137001,-3.210237789219244,1.0570817864374218,4.2333847366854975,3.1763029502480755
Relative_Humidity_pct,-10.0,16,80.0,72.0,0.380202359391613,0.34028391210663833,0.3600009999999999,-10.499263431413427,5.611473132467163,5.4769536455069785,-0.13451948696018423
Relative_Humidity_pct,-10.0,17,80.0,72.0,0.321926346274652,0.30357055658852794,0.3500009999999999,-5.7018600367873535,8.021306717794493,13.265803072411783,5.24449635461729
Relative_Humidity_pct,-10.0,18,70.0,63.0,0.09083998274249505,0.07450215980760351,0.085001,-17.985277453436467,6.869310646339525,12.351431385979557,5.482120739640033
Relative_Humidity_pct,-10.0,19,45.0,40.5,0.2710360597582249,0.26220235306836825,0.200001,-3.2592366852354226,35.51735229235099,31.10052103157896,-4.416831260772032
Relative_Humidity_pct,-10.0,20,75.0,67.5,0.11182121349170218,0.11191128250311898,0.191001,0.0805473385633397,41.4551685636713,41.40801226008294,-0.047156303588359094
Relative_Humidity_pct,-10.0,21,45.0,40.5,0.3052649179485576,0.2986458673063731,0.256001,-2.1682971913922686,19.243642778175715,16.658086220902703,-2.585556557273012
Relative_Humidity_pct,-10.0,22,75.0,67.5,0.11182121349170218,0.11191128250311898,0.139001,0.0805473385633397,19.553662569548298,19.488865185776387,-0.06479738377191069
Relative_Humidity_pct,-10.0,23,70.0,63.0,0.20017119692634183,0.20022166121235954,0.216001,0.02521056315423803,7.328578605496348,7.305215618279756,-0.02336298721659258
Relative_Humidity_pct,-10.0,24,80.0,72.0,0.3891749205539696,0.35468458275446174,0.4750009999999999,-8.862425602968644,18.068610265247923,25.329718725968615,7.261108460720692
Relative_Humidity_pct,-10.0,25,63.0,56.7,0.07067466925325813,0.05812635351649451,0.094001,-17.7550399164905,24.81498148609256,38.164111534457604,13.349130048365044
Relative_Humidity_pct,-10.0,26,80.0,72.0,0.321926346274652,0.30357055658852794,0.235001,-5.7018600367873535,36.98935165154702,29.178410555073363,-7.810941096473655
Relative_Humidity_pct,-10.0,27,70.0,63.0,0.0878354815924024,0.07380081486170803,0.111001,-15.978356896614704,20.869648388390736,33.513378382439775,12.643729994049039
Relative_Humidity_pct,-10.0,28,70.0,63.0,0.08854839416904203,0.06731870228403013,0.065001,-23.975242108268695,36.22620293386568,3.565640965569951,-32.66056196829573
Relative_Humidity_pct,-10.0,29,80.0,72.0,0.303142062555608,0.28148738118669075,0.242001,-7.143410316060949,25.264797482493044,16.316619016735785,-8.948178465757259
Relative_Humidity_pct,-10.0,30,70.0,63.0,0.20017119692634183,0.20022166121235954,0.247001,0.02521056315423803,18.95935768424345,18.938926881931835,-0.020430802311615537
Relative_Humidity_pct,-10.0,31,70.0,63.0,0.08854839416904203,0.06731870228403013,0.075001,-23.975242108268695,18.062951386037565,10.24292704893251,-7.820024337105055
Relative_Humidity_pct,-10.0,32,70.0,63.0,0.217276126113634,0.19235381602925414,0.243001,-11.470339852867987,10.586324289351069,20.842376768303776,10.256052478952707
Relative_Humidity_pct,-10.0,33,80.0,72.0,0.2790020036464555,0.2577950139032121,0.313001,-7.601017005640003,10.862264450766764,17.637638888306395,6.7753744375396305
Relative_Humidity_pct,-10.0,34,80.0,72.0,0.37232587549993273,0.33291720079019277,0.3460009999999999,-10.58445767617542,7.608323530837439,3.7814339293259636,-3.8268896015114757
Relative_Humidity_pct,-5.0,0,75.0,71.25,0.5435466844844884,0.5300074332218637,0.4820009999999999,-2.4909086282930044,12.768787717139283,9.959820253871637,-2.8089674632676456
Relative_Humidity_pct,-5.0,1,65.0,61.75,0.2431976931074724,0.2407222256852062,0.228001,-1.0178827729144044,6.665187041930694,5.579460478333955,-1.0857265635967392
Relative_Humidity_pct,-5.0,2,80.0,76.0,0.34481258947472704,0.33117479888022555,0.225001,-3.9551312831346213,53.24935865828464,47.18814533278765,-6.061213325496993
Relative_Humidity_pct,-5.0,3,75.0,71.25,0.11182121349170218,0.13364854084433972,0.124001,19.519844822876347,9.822329262100965,7.7802121308213,-2.0421171312796647
Relative_Humidity_pct,-5.0,4,75.0,71.25,0.11182121349170218,0.13364854084433972,0.043001,19.519844822876347,160.04328618334966,210.80333211864777,50.76004593529811
Relative_Humidity_pct,-5.0,5,75.0,71.25,0.11182121349170218,0.13364854084433972,0.047001,19.519844822876347,137.91241354801426,184.35254748694646,46.440133938932206
Relative_Humidity_pct,-5.0,6,75.0,71.25,0.15796835139928075,0.15329311576831117,0.129001,-2.959602723935795,22.45513709140297,18.830951518446497,-3.624185572956474
Relative_Humidity_pct,-5.0,7,70.0,66.5,0.08911383572510151,0.07135297678513791,0.064001,-19.93052907603744,39.238192723709794,11.487284237961765,-27.750908485748027
Relative_Humidity_pct,-5.0,8,75.0,71.25,0.11182121349170218,0.13364854084433972,0.230001,19.519844822876347,51.382292471901344,41.89219140597662,-9.490101065924726
Relative_Humidity_pct,-5.0,9,80.0,76.0,0.380202359391613,0.3502554257911269,0.4750009999999999,-7.876577527926494,19.95756653320454,26.26217086045567,6.304604327251127
Relative_Humidity_pct,-5.0,10,80.0,76.0,0.321926346274652,0.30483227253496437,0.4300009999999999,-5.309933137657455,25.133581951053124,29.108938692011314,3.9753567409581905
Relative_Humidity_pct,-5.0,11,80.0,76.0,0.31947808965114904,0.292761940549233,0.3480009999999999,-8.362435474397788,8.196215053649517,15.873247332842984,7.677032279193467
Relative_Humidity_pct,-5.0,12,75.0,71.25,0.26356669606396976,0.23892292066168708,0.254001,-9.350109771191061,3.7660072456288702,5.9362283370195,2.17022109139063
Relative_Humidity_pct,-5.0,13,80.0,76.0,0.3134904289744377,0.30422935528134476,0.3080009999999999,-2.9541806821311543,1.782276347946199,1.2245559977581744,-0.5577203501880246
Relative_Humidity_pct,-5.0,14,63.0,59.849999999999994,0.055136223558347255,0.0526786528932676,0.052001,-4.457270568193635,6.029160128357641,1.3031535802534557,-4.726006548104185
Relative_Humidity_pct,-5.0,15,70.0,66.5,0.13555278738176288,0.12841184853419502,0.137001,-5.268013285080257,1.0570817864374218,6.269407862573992,5.21232607613657
Relative_Humidity_pct,-5.0,16,80.0,76.0,0.380202359391613,0.3502554257911269,0.3600009999999999,-7.876577527926494,5.611473132467163,2.707096427196872,-2.9043767052702907
Relative_Humidity_pct,-5.0,17,80.0,76.0,0.321926346274652,0.30483227253496437,0.3500009999999999,-5.309933137657455,8.021306717794493,12.905313831970636,4.884007114176143
Relative_Humidity_pct,-5.0,18,70.0,66.5,0.09083998274249505,0.07944158908225571,0.085001,-12.547771714742037,6.869310646339525,6.540406486681668,-0.32890415965785635
Relative_Humidity_pct,-5.0,19,45.0,42.75,0.2710360597582249,0.26692916031407293,0.200001,-1.5152594262975598,35.51735229235099,33.46391283747227,-2.0534394548787205
Relative_Humidity_pct,-5.0,20,75.0,71.25,0.11182121349170218,0.13364854084433972,0.191001,19.519844822876347,41.4551685636713,30.027308315485406,-11.427860248185894
Relative_Humidity_pct,-5.0,21,45.0,42.75,0.3052649179485576,0.3022592030999671,0.256001,-0.9846250492160986,19.243642778175715,18.069540001784034,-1.1741027763916811
Relative_Humidity_pct,-5.0,22,75.0,71.25,0.11182121349170218,0.13364854084433972,0.139001,19.519844822876347,19.553662569548298,3.8506623374366327,-15.703000232111664
Relative_Humidity_pct,-5.0,23,70.0,66.5,0.20017119692634183,0.2042509124134959,0.216001,2.038113150042918,7.328578605496348,5.439830179723282,-1.8887484257730662
Relative_Humidity_pct,-5.0,24,80.0,76.0,0.3891749205539696,0.3650448109011032,0.4750009999999999,-6.200324938338401,18.068610265247923,23.148622655298983,5.08001239005106
Relative_Humidity_pct,-5.0,25,63.0,59.849999999999994,0.07067466925325813,0.0644701518536515,0.094001,-8.77898328377476,24.81498148609256,31.415461693331455,6.6004802072388955
Relative_Humidity_pct,-5.0,26,80.0,76.0,0.321926346274652,0.30483227253496437,0.235001,-5.309933137657455,36.98935165154702,29.715308673139422,-7.274042978407596
Relative_Humidity_pct,-5.0,27,70.0,66.5,0.0878354815924024,0.07750900265237894,0.111001,-11.756614471522045,20.869648388390736,30.17269875732747,9.303050368936734
Relative_Humidity_pct,-5.0,28,70.0,66.5,0.08854839416904203,0.07237491286764217,0.065001,-18.265132251324758,36.22620293386568,11.344306807037064,-24.881896126828615
Relative_Humidity_pct,-5.0,29,80.0,76.0,0.303142062555608,0.28236654293414915,0.242001,-6.853393899319997,25.264797482493044,16.679907493832317,-8.584889988660727
Relative_Humidity_pct,-5.0,30,70.0,66.5,0.20017119692634183,0.2042509124134959,0.247001,2.038113150042918,18.95935768424345,17.30765769632677,-1.651699987916679
Relative_Humidity_pct,-5.0,31,70.0,66.5,0.08854839416904203,0.07237491286764217,0.075001,-18.265132251324758,18.062951386037565,3.5014028244394506,-14.561548561598114
Relative_Humidity_pct,-5.0,32,70.0,66.5,0.217276126113634,0.20104372521198602,0.243001,-7.470862626277931,10.586324289351069,17.266297170799287,6.679972881448219
Relative_Humidity_pct,-5.0,33,80.0,76.0,0.2790020036464555,0.2587079673566105,0.313001,-7.273795895588299,10.862264450766764,17.34596140056724,6.483696949800477
Relative_Humidity_pct,-5.0,34,80.0,76.0,0.37232587549993273,0.35018028962504916,0.3460009999999999,-5.947904062576381,7.608323530837439,1.2078836838764242,-6.4004398469610155
Relative_Humidity_pct,5.0,0,75.0,78.75,0.5435466844844884,0.5640956940683062,0.4820009999999999,3.7805417952842286,12.768787717139283,17.03205886882108,4.263271151681796
Relative_Humidity_pct,5.0,1,65.0,68.25,0.2431976931074724,0.2528671302042087,0.228001,3.9759575731103793,6.665187041930694,10.906149623996688,4.240962582065994
Relative_Humidity_pct,5.0,2,80.0,84.0,0.34481258947472704,0.3569350019887461,0.225001,3.5156525266336267,53.24935865828464,58.63707360800446,5.387714949719815
Relative_Humidity_pct,5.0,3,75.0,78.75,0.11182121349170218,0.13787015117626777,0.124001,23.295166338450247,9.822329262100965,11.184709136432588,1.3623798743316229
Relative_Humidity_pct,5.0,4,75.0,78.75,0.11182121349170218,0.13787015117626777,0.043001,23.295166338450247,160.04328618334966,220.62080225173318,60.57751606838352
Relative_Humidity_pct,5.0,5,75.0,78.75,0.11182121349170218,0.13787015117626777,0.047001,23.295166338450247,137.91241354801426,193.33450602384582,55.42209247583156
Relative_Humidity_pct,5.0,6,75.0,78.75,0.15796835139928075,0.1926803431776069,0.129001,21.97401661209221,22.45513709140297,49.36344925822815,26.90831216682518
Relative_Humidity_pct,5.0,7,70.0,73.5,0.08911383572510151,0.10602462705713211,0.064001,18.97661703643533,39.238192723709794,65.66089132534196,26.42269860163217
Relative_Humidity_pct,5.0,8,75.0,78.75,0.11182121349170218,0.13787015117626777,0.230001,23.295166338450247,51.382292471901344,40.056716633289525,-11.325575838611819
Relative_Humidity_pct,5.0,9,80.0,84.0,0.380202359391613,0.3874635000122551,0.4750009999999999,1.9098094583792498,19.95756653320454,18.428908568138763,-1.5286579650657792
Relative_Humidity_pct,5.0,10,80.0,84.0,0.321926346274652,0.3268777807896667,0.4300009999999999,1.538064396503418,25.133581951053124,23.98208823010486,-1.1514937209482632
Relative_Humidity_pct,5.0,11,80.0,84.0,0.31947808965114904,0.3145654900519464,0.3480009999999999,-1.5376953094238526,8.196215053649517,9.60787754864311,1.4116624949935925
Relative_Humidity_pct,5.0,12,75.0,78.75,0.26356669606396976,0.29112887280281696,0.254001,10.457382192231766,3.7660072456288702,14.61721520892319,10.85120796329432
Relative_Humidity_pct,5.0,13,80.0,84.0,0.3134904289744377,0.31688878490162525,0.3080009999999999,1.0840381756805322,1.782276347946199,2.885635079634593,1.103358731688394
Relative_Humidity_pct,5.0,14,63.0,66.15,0.055136223558347255,0.06113752415780588,0.052001,10.884497000611255,6.029160128357641,17.56990088230203,11.540740753944387
